Order - Number,Date - Order Date,Market - Store Name,Market - Market Order URL,Market - Markeplace Name,Amount - Shipping Cost,Amount - Order Shipping,Amount - Paid by Customer,Amount - Order Subtotal,Amount - Order Tax,Amount - Order Total,Count - Number of Items,Custom - Field 1
4059625114,5/16/2026 6:21:43 PM,Lumina Custom Design,,Etsy,10.01,10.01,22.36,11.25,1.10,22.36,1,
4065285479,5/16/2026 6:27:02 PM,Woodmark Custom,,Etsy,6.37,7.42,31.27,22.50,1.35,31.27,1,
4065256929,5/16/2026 5:47:59 PM,Woodmark Custom,,Etsy,6.37,7.42,34.01,23.85,2.74,34.01,1,
4065294301,5/16/2026 6:39:27 PM,YemlihaDesign,,Etsy,6.98,7.38,32.70,23.47,1.85,32.70,1,
4059580482,5/16/2026 5:19:40 PM,Etched Elegance Shop,,Etsy,6.95,10.80,31.70,20.90,0.00,31.70,1,
4065357419,5/16/2026 8:11:53 PM, Velvet Whiskey Design,,Etsy,16.98,26.33,109.94,75.56,8.05,109.94,3,
4059649954,5/16/2026 6:57:54 PM, Velvet Whiskey Design,,Etsy,9.30,9.94,38.19,25.89,2.36,38.19,1,
4065312155,5/16/2026 7:05:23 PM,Woodmark Custom,,Etsy,11.84,14.92,98.00,77.10,5.98,98.00,2,
4059671678,5/16/2026 7:29:59 PM,Custom Gift by FTM,,Etsy,5.58,5.58,38.07,30.00,2.49,38.07,2,
4059680474,5/16/2026 7:43:03 PM,YemlihaDesign,,Etsy,16.19,18.31,118.99,93.87,6.81,118.99,3,
4065347809,5/16/2026 7:57:43 PM,Etched Elegance Shop,,Etsy,5.73,6.65,26.29,17.92,1.72,26.29,1,
4065395515,5/16/2026 9:08:57 PM, Velvet Whiskey Design,,Etsy,8.99,9.52,35.62,23.20,2.62,35.34,2,
4059731632,5/16/2026 8:59:27 PM,YemlihaDesign,,Etsy,7.60,9.52,39.45,28.37,1.56,39.45,1,
4065378231,5/16/2026 8:43:12 PM,YemlihaDesign,,Etsy,10.80,10.80,60.19,45.00,4.39,60.19,2,
4065411233,5/16/2026 9:33:33 PM,YemlihaDesign,,Etsy,8.13,10.80,36.73,23.47,2.46,36.73,1,
4059744544,5/16/2026 9:19:31 PM,Etched Elegance Shop,,Etsy,6.72,9.94,32.57,20.90,1.73,32.57,1,
4059746630,5/16/2026 9:23:13 PM,Devran Custom Design,,Etsy,18.48,18.48,45.76,27.28,0.00,45.76,1,
4065394767,5/16/2026 9:07:47 PM,Marbella Custom Gifts,,Etsy,8.76,10.01,33.28,21.60,1.67,33.28,1,
4065439233,5/16/2026 10:22:47 PM,Etched Elegance Shop,,Etsy,6.25,7.38,30.54,20.90,2.26,30.54,1,
4059789980,5/16/2026 10:37:28 PM,Devran Custom Design,,Etsy,5.62,5.62,24.90,18.36,0.92,24.90,1,
4065476611,5/16/2026 11:43:39 PM,YemlihaDesign,,Etsy,7.42,8.18,33.55,23.47,1.90,33.55,1,
4059860264,5/17/2026 1:59:17 AM,Etched Elegance Shop,,Etsy,0.00,10.80,33.45,20.90,1.75,33.45,1,
4059851544,5/17/2026 1:28:19 AM, Velvet Whiskey Design,,Etsy,7.99,8.13,20.86,11.60,1.13,20.86,1,
4059893658,5/17/2026 3:52:09 AM, Velvet Whiskey Design,,Etsy,6.52,6.52,22.78,15.20,1.06,22.78,1,
4065532399,5/17/2026 2:55:16 AM,Woodmark Custom,,Etsy,5.40,6.98,26.05,17.99,1.08,26.05,1,
4065590187,5/17/2026 5:59:16 AM,Etched Elegance Shop,,Etsy,0.00,7.38,29.53,20.90,1.25,29.53,1,
4065609915,5/17/2026 6:48:17 AM,YemlihaDesign,,Etsy,9.58,11.16,88.10,70.41,6.53,88.10,3,
4060063914,5/17/2026 9:37:09 AM,Woodmark Custom,,Etsy,7.67,11.50,31.92,17.99,2.43,31.92,1,
4065670919,5/17/2026 8:31:43 AM,Woodmark Custom,,Etsy,7.56,7.56,51.24,40.44,3.24,51.24,1,
4060064286,5/17/2026 9:37:34 AM,Woodmark Custom,,Etsy,7.77,7.77,69.04,56.90,4.37,69.04,1,
4065728625,5/17/2026 9:45:15 AM,Etched Elegance Shop,,Etsy,0.00,10.80,33.74,20.90,2.04,33.74,1,
4060116030,5/17/2026 10:39:26 AM,Woodmark Custom,,Etsy,6.17,6.65,33.25,23.85,2.75,33.25,1,
4065810825,5/17/2026 11:15:36 AM,Marbella Custom Gifts,,Etsy,26.74,27.65,70.85,43.20,0.00,70.85,1,
4065853181,5/17/2026 11:58:08 AM,YemlihaDesign,,Etsy,11.82,13.34,162.96,140.82,8.80,162.96,6,
4060150250,5/17/2026 11:18:42 AM,YemlihaDesign,,Etsy,11.16,12.22,152.78,132.60,7.96,152.78,1,
4060265284,5/17/2026 1:21:35 PM,Devran Custom Design,,Etsy,5.89,5.89,28.65,20.98,1.78,28.65,1,
4060264666,5/17/2026 1:20:54 PM,Devran Custom Design,,Etsy,6.25,6.25,23.52,15.68,1.59,23.52,1,
4060203080,5/17/2026 12:17:40 PM,YemlihaDesign,,Etsy,10.80,13.04,70.45,51.84,5.57,70.45,2,
4060258960,5/17/2026 1:15:17 PM,YemlihaDesign,,Etsy,12.20,12.20,90.51,78.31,0.00,90.51,1,
4060264484,5/17/2026 1:20:44 PM,Woodmark Custom,,Etsy,5.97,8.13,28.88,17.99,2.76,28.88,1,
4060249800,5/17/2026 1:06:07 PM,Woodmark Custom,,Etsy,6.25,6.98,31.25,22.50,1.77,31.25,1,
4065974815,5/17/2026 1:56:54 PM,Etched Elegance Shop,,Etsy,10.12,28.70,327.99,268.80,30.49,327.99,1,
4066001809,5/17/2026 2:21:59 PM,Etched Elegance Shop,,Etsy,5.58,6.44,26.25,17.92,1.89,26.25,1,
4060311446,5/17/2026 2:07:39 PM,YemlihaDesign,,Etsy,9.69,9.69,37.73,26.10,1.94,37.73,2,
4060316838,5/17/2026 2:12:58 PM,YemlihaDesign,,Etsy,8.07,12.00,35.47,23.47,0.00,35.47,1,
4060314656,5/17/2026 2:10:51 PM,Lumina Custom Design,,Etsy,11.03,11.68,75.40,58.75,4.97,75.40,1,
4066029485,5/17/2026 2:47:49 PM,Devran Custom Design,,Etsy,5.40,5.40,21.62,14.76,1.46,21.62,1,
4066022153,5/17/2026 2:41:11 PM,Etched Elegance Shop,,Etsy,9.95,12.84,63.49,47.78,2.87,63.49,2,
4060336000,5/17/2026 2:31:20 PM,Marbella Custom Gifts,,Etsy,8.40,10.01,32.71,20.00,2.70,32.71,1,
4066025275,5/17/2026 2:44:06 PM,Lumina Custom Design,,Etsy,6.70,6.70,28.84,20.51,1.63,28.84,1,
4066052265,5/17/2026 3:09:02 PM,Etched Elegance Shop,,Etsy,10.09,12.80,148.28,125.44,10.04,148.28,7,
4066076581,5/17/2026 3:31:24 PM,Lumina Custom Design,,Etsy,8.18,9.58,60.90,46.36,4.96,60.90,5,
4060381362,5/17/2026 3:15:53 PM,Woodmark Custom,,Etsy,6.37,7.42,32.28,22.50,2.36,32.28,1,
4066072001,5/17/2026 3:27:10 PM, Velvet Whiskey Design,,Etsy,10.13,10.63,79.49,64.72,4.14,79.49,5,
4060429818,5/17/2026 4:08:35 PM, Velvet Whiskey Design,,Etsy,16.85,16.85,115.19,89.60,8.74,115.19,1,
4066125179,5/17/2026 4:19:22 PM, Velvet Whiskey Design,,Etsy,9.30,9.94,35.02,23.20,1.88,35.02,1,
4066151595,5/17/2026 4:48:20 PM,YemlihaDesign,,Etsy,6.98,7.38,32.93,23.47,2.08,32.93,1,
4066194201,5/17/2026 5:37:48 PM, Velvet Whiskey Design,,Etsy,7.36,7.77,45.98,34.80,3.41,45.98,3,
4066175203,5/17/2026 5:15:08 PM, Velvet Whiskey Design,,Etsy,16.44,16.85,92.19,69.60,5.74,92.19,1,
4060515566,5/17/2026 5:50:01 PM,Etched Elegance Shop,,Etsy,6.17,6.88,29.86,20.90,2.08,29.86,1,
4060484450,5/17/2026 5:10:53 PM,Lumina Custom Design,,Etsy,6.70,6.70,29.39,20.51,2.18,29.39,1,
4066238797,5/17/2026 6:38:36 PM,Custom Gift by FTM,,Etsy,6.66,0.00,47.57,44.35,3.22,47.57,1,
4066238179,5/17/2026 6:37:43 PM,Devran Custom Design,,Etsy,5.48,5.48,21.58,14.76,1.34,21.58,1,
4060525082,5/17/2026 6:08:44 PM,YemlihaDesign,,Etsy,6.80,7.31,106.30,92.04,6.95,106.30,4,
4060574438,5/17/2026 7:11:24 PM,Devran Custom Design,,Etsy,5.83,7.38,32.59,23.36,1.85,32.59,1,
4066234395,5/17/2026 6:32:47 PM,Devran Custom Design,,Etsy,6.37,6.37,24.22,16.00,1.85,24.22,1,
4066225351,5/17/2026 6:21:44 PM,Devran Custom Design,,Etsy,5.28,5.28,17.67,11.16,1.23,17.67,1,
4066279277,5/17/2026 7:29:10 PM,Etched Elegance Shop,,Etsy,6.95,8.13,36.51,24.97,3.41,36.51,1,
4066241521,5/17/2026 6:41:54 PM, Velvet Whiskey Design,,Etsy,6.25,6.25,22.51,15.20,1.06,22.51,1,
4066256707,5/17/2026 7:01:03 PM,Etched Elegance Shop,,Etsy,8.40,12.87,36.17,21.67,1.63,36.17,1,
4066248111,5/17/2026 6:50:18 PM,Marbella Custom Gifts,,Etsy,6.19,6.50,28.36,20.00,1.86,28.36,1,
4066346905,5/17/2026 8:53:20 PM,YemlihaDesign,,Etsy,6.39,6.39,19.74,11.60,1.75,19.74,1,
4060637596,5/17/2026 8:33:21 PM,YemlihaDesign,,Etsy,6.37,6.37,32.19,23.82,2.00,32.19,1,
4066305463,5/17/2026 8:01:41 PM,Devran Custom Design,,Etsy,7.90,9.58,140.28,122.76,7.94,140.28,11,
4066352217,5/17/2026 9:00:04 PM,Devran Custom Design,,Etsy,6.24,6.24,26.50,18.46,1.80,26.50,1,
4066290349,5/17/2026 7:42:55 PM,Woodmark Custom,,Etsy,6.72,7.80,33.43,23.85,1.78,33.43,1,
4066316841,5/17/2026 8:15:28 PM,Woodmark Custom,,Etsy,5.40,6.98,22.44,13.99,1.47,22.44,1,
4060597924,5/17/2026 7:41:49 PM,Woodmark Custom,,Etsy,9.58,9.58,53.33,40.44,3.31,53.33,1,
4060655950,5/17/2026 8:57:54 PM,Lumina Custom Design,,Etsy,6.98,6.98,20.96,13.19,0.79,20.96,1,
4066285301,5/17/2026 7:36:39 PM,Lumina Custom Design,,Etsy,5.83,5.83,17.06,10.26,0.97,17.06,1,
4060682512,5/17/2026 9:35:28 PM,YemlihaDesign,,Etsy,8.13,10.80,39.17,28.37,0.00,39.17,1,
4060686990,5/17/2026 9:42:03 PM,Woodmark Custom,,Etsy,5.40,6.98,26.05,17.99,1.08,26.05,1,
4066394849,5/17/2026 9:58:34 PM,Woodmark Custom,,Etsy,6.95,8.13,35.31,23.85,3.33,35.31,1,
4060700532,5/17/2026 10:03:17 PM,Etched Elegance Shop,,Etsy,6.52,7.38,29.98,20.90,1.70,29.98,1,
4060689230,5/17/2026 9:45:33 PM,Woodmark Custom,,Etsy,7.18,7.18,67.19,55.61,4.40,67.19,1,
4060685444,5/17/2026 9:39:48 PM,Devran Custom Design,,Etsy,5.28,5.28,21.39,14.76,1.35,21.39,1,
4066445315,5/17/2026 11:34:59 PM,YemlihaDesign,,Etsy,9.79,9.79,178.87,156.60,12.48,178.87,12,
4066417523,5/17/2026 10:35:18 PM,Etched Elegance Shop,,Etsy,11.97,53.95,813.65,716.70,43.00,813.65,30,
4066415469,5/17/2026 10:31:28 PM,Woodmark Custom,,Etsy,8.01,8.01,67.44,55.61,3.82,67.44,1,
4060722786,5/17/2026 10:43:01 PM,Woodmark Custom,,Etsy,9.58,9.58,52.85,40.44,2.83,52.85,1,
4066421845,5/17/2026 10:43:19 PM,Woodmark Custom,,Etsy,7.56,7.56,69.33,55.61,6.16,69.33,1,
4060741144,5/17/2026 11:19:53 PM, Velvet Whiskey Design,,Etsy,11.32,11.68,88.19,69.60,6.91,88.19,1,
4066418193,5/17/2026 10:36:26 PM,Marbella Custom Gifts,,Etsy,5.97,6.24,22.87,15.29,1.34,22.87,1,
4066417523,5/18/2026 12:23:02 AM,Etched Elegance Shop,,Etsy,10.96,0.00,0.00,0.00,0.00,0.00,0,
4060770298,5/18/2026 12:36:51 AM, Velvet Whiskey Design,,Etsy,14.48,14.48,142.35,116.96,10.63,142.07,9,
4060761704,5/18/2026 12:11:08 AM,Devran Custom Design,,Etsy,5.40,5.40,25.54,18.36,1.78,25.54,1,
4066464805,5/18/2026 12:28:14 AM,Woodmark Custom,,Etsy,6.25,6.98,32.68,23.85,1.85,32.68,1,
4066487961,5/18/2026 1:49:08 AM,Devran Custom Design,,Etsy,5.48,5.48,17.56,11.16,0.92,17.56,1,
4060884888,5/18/2026 6:32:50 AM,Devran Custom Design,,Etsy,7.90,8.06,32.54,23.04,1.44,32.54,1,
4060883990,5/18/2026 6:30:53 AM,Etched Elegance Shop,,Etsy,7.73,9.76,86.84,71.68,5.40,86.84,4,
4066612669,5/18/2026 7:37:06 AM,YemlihaDesign,,Etsy,6.98,7.04,28.53,19.50,1.99,28.53,1,
4066587811,5/18/2026 6:51:03 AM,Devran Custom Design,,Etsy,7.90,8.06,30.93,21.12,1.75,30.93,1,
4066607593,5/18/2026 7:28:45 AM,Woodmark Custom,,Etsy,5.48,7.42,26.53,17.99,1.12,26.53,1,
4066624429,5/18/2026 7:55:28 AM,Woodmark Custom,,Etsy,5.48,7.42,23.15,13.99,1.74,23.15,1,
4060923964,5/18/2026 7:46:23 AM,Etched Elegance Shop,,Etsy,7.26,8.61,35.10,23.89,2.60,35.10,1,
4060892876,5/18/2026 6:49:08 AM, Velvet Whiskey Design,,Etsy,6.80,6.80,23.48,15.14,1.54,23.48,1,
4066631899,5/18/2026 8:06:45 AM, Velvet Whiskey Design,,Etsy,11.50,11.50,33.39,19.20,2.69,33.39,1,
4060976572,5/18/2026 9:02:43 AM,Devran Custom Design,,Etsy,7.90,8.06,31.62,21.12,2.44,31.62,1,
4066687977,5/18/2026 9:19:04 AM,Woodmark Custom,,Etsy,9.06,9.06,71.73,56.90,5.77,71.73,1,
4060948294,5/18/2026 8:23:45 AM, Velvet Whiskey Design,,Etsy,7.26,7.26,55.60,45.60,2.74,55.60,3,
4061075340,5/18/2026 10:56:13 AM,Devran Custom Design,,Etsy,5.48,5.48,22.40,15.96,0.96,22.40,1,
4061056632,5/18/2026 10:36:03 AM,YemlihaDesign,,Etsy,6.95,6.95,33.97,23.82,3.20,33.97,1,
4066792589,5/18/2026 11:11:59 AM,YemlihaDesign,,Etsy,7.42,8.61,39.94,28.37,2.96,39.94,1,
4061065044,5/18/2026 10:45:09 AM,Etched Elegance Shop,,Etsy,6.25,7.22,32.10,23.06,1.82,32.10,1,
4066743213,5/18/2026 10:21:53 AM,Woodmark Custom,,Etsy,5.40,6.98,26.97,17.99,2.00,26.97,1,
4066816129,5/18/2026 11:35:33 AM,Woodmark Custom,,Etsy,5.83,7.22,49.60,39.98,2.40,49.60,2,
4061113914,5/18/2026 11:39:23 AM,Woodmark Custom,,Etsy,7.73,7.73,69.15,56.90,4.52,69.15,1,
4061127938,5/18/2026 11:55:05 AM,CuteArtCustomDesign,,Etsy,11.58,12.99,83.73,67.05,3.69,83.73,1,
4066903149,5/18/2026 1:00:55 PM,Custom Gift by FTM,,Etsy,6.09,0.00,52.32,48.44,3.88,52.32,2,
4066873127,5/18/2026 12:31:54 PM,Custom Gift by FTM,,Etsy,6.66,0.00,20.83,19.47,1.36,20.83,1,
4066821103,5/18/2026 11:40:34 AM,YemlihaDesign,,Etsy,6.95,6.95,32.91,23.82,2.14,32.91,1,
4066856329,5/18/2026 12:15:09 PM,Devran Custom Design,,Etsy,7.26,7.26,58.10,47.04,3.80,58.10,1,
4066823575,5/18/2026 11:43:12 AM,Devran Custom Design,,Etsy,7.90,8.61,43.30,32.00,2.69,43.30,2,
4066825747,5/18/2026 11:45:23 AM,Devran Custom Design,,Etsy,5.97,5.97,18.25,11.16,1.12,18.25,1,
4061147118,5/18/2026 12:15:50 PM,Devran Custom Design,,Etsy,5.89,5.89,24.57,17.15,1.53,24.57,1,
4061203366,5/18/2026 1:13:29 PM,Etched Elegance Shop,,Etsy,7.26,8.61,33.93,23.89,1.43,33.93,1,
4061216796,5/18/2026 1:27:29 PM,SenaCustomStore,,Etsy,7.04,6.98,22.28,13.46,1.84,22.28,1,
4066933679,5/18/2026 1:30:19 PM,Marbella Custom Gifts,,Etsy,7.26,8.06,30.30,20.00,2.24,30.30,1,
4066861561,5/18/2026 12:20:18 PM,Woodmark Custom,,Etsy,8.61,8.61,69.84,55.61,5.62,69.84,1,
4061179976,5/18/2026 12:49:31 PM,Woodmark Custom,,Etsy,6.25,6.98,33.99,23.85,3.16,33.99,1,
4061154440,5/18/2026 12:23:35 PM,Woodmark Custom,,Etsy,6.95,8.13,38.46,27.45,2.88,38.46,1,
4066921533,5/18/2026 1:19:10 PM,Woodmark Custom,,Etsy,5.97,8.13,23.48,13.99,1.36,23.48,1,
4067033013,5/18/2026 3:05:29 PM,Etched Elegance Shop,,Etsy,10.44,22.91,266.58,229.88,13.79,266.58,1,
4061259324,5/18/2026 2:10:10 PM,Etched Elegance Shop,,Etsy,7.26,8.61,32.10,21.67,1.82,32.10,1,
4061240368,5/18/2026 1:51:02 PM,Woodmark Custom,,Etsy,11.67,11.67,72.15,55.61,4.87,72.15,1,
4067036331,5/18/2026 3:08:52 PM,Woodmark Custom,,Etsy,9.06,9.06,70.33,56.90,4.37,70.33,1,
4061293364,5/18/2026 2:44:11 PM,SenaCustomStore,,Etsy,8.13,8.13,31.98,22.50,1.35,31.98,2,
4067060273,5/18/2026 3:37:07 PM,Etched Elegance Shop,,Etsy,10.74,168.99,1024.63,775.55,79.81,1024.35,4,
4067074157,5/18/2026 3:51:14 PM,Etched Elegance Shop,,Etsy,6.10,6.67,38.29,28.46,3.16,38.29,1,
4061367690,5/18/2026 4:07:23 PM,YemlihaDesign,,Etsy,8.61,10.43,87.51,70.41,6.67,87.51,3,
4067120179,5/18/2026 4:43:32 PM,Marbella Custom Gifts,,Etsy,6.65,6.70,28.84,20.00,2.14,28.84,1,
4067159831,5/18/2026 5:33:30 PM,Etched Elegance Shop,,Etsy,6.07,7.80,27.17,17.92,1.45,27.17,1,
4067164981,5/18/2026 5:40:18 PM,Devran Custom Design,,Etsy,5.72,5.72,21.68,15.96,0.00,21.68,1,
4061431920,5/18/2026 5:28:28 PM,YemlihaDesign,,Etsy,6.98,7.26,37.33,28.37,1.70,37.33,1,
4067148951,5/18/2026 5:19:29 PM,Lumina Custom Design,,Etsy,6.25,7.04,28.40,19.75,1.61,28.40,1,
4067159905,5/18/2026 5:33:38 PM, Velvet Whiskey Design,,Etsy,5.97,5.97,30.37,21.84,2.28,30.09,2,
4061485386,5/18/2026 6:45:41 PM,Devran Custom Design,,Etsy,5.48,5.48,17.64,11.16,1.00,17.64,1,
4061482672,5/18/2026 6:41:27 PM,Etched Elegance Shop,,Etsy,10.30,13.79,66.59,47.78,5.02,66.59,2,
4061461012,5/18/2026 6:09:37 PM,YemlihaDesign,,Etsy,6.98,7.26,32.88,23.47,2.15,32.88,1,
4067215601,5/18/2026 6:49:23 PM,Lumina Custom Design,,Etsy,7.45,7.45,83.58,71.82,4.31,83.58,7,
4067169879,5/18/2026 5:47:23 PM,Woodmark Custom,,Etsy,6.95,8.13,32.82,22.50,2.19,32.82,1,
4067168231,5/18/2026 5:44:56 PM,Woodmark Custom,,Etsy,6.25,6.98,32.43,22.50,2.95,32.43,1,
4067202329,5/18/2026 6:31:52 PM, Velvet Whiskey Design,,Etsy,7.73,9.79,122.75,104.40,8.56,122.75,9,
4067184863,5/18/2026 6:07:21 PM, Velvet Whiskey Design,,Etsy,7.26,7.45,57.35,46.40,3.50,57.35,4,
4067293057,5/18/2026 8:27:42 PM,SenaCustomStore,,Etsy,7.77,7.77,91.72,78.76,5.19,91.72,1,
4061518624,5/18/2026 7:32:08 PM,Devran Custom Design,,Etsy,5.28,5.28,21.49,14.76,1.45,21.49,1,
4067239869,5/18/2026 7:21:43 PM,Devran Custom Design,,Etsy,6.17,6.17,25.66,17.92,1.57,25.66,1,
4061541590,5/18/2026 8:03:42 PM,Etched Elegance Shop,,Etsy,6.37,8.61,30.76,20.90,1.25,30.76,1,
4061538102,5/18/2026 7:58:55 PM,YemlihaDesign,,Etsy,7.42,10.15,36.17,23.47,2.27,35.89,1,
4067263689,5/18/2026 7:51:45 PM,Marbella Custom Gifts,,Etsy,6.66,6.98,36.50,27.13,2.39,36.50,1,
4067239473,5/18/2026 7:21:14 PM, Velvet Whiskey Design,,Etsy,7.45,9.79,95.87,81.20,4.88,95.87,1,
4067227845,5/18/2026 7:06:05 PM,Woodmark Custom,,Etsy,9.06,9.06,69.59,56.90,3.63,69.59,1,
4061553594,5/18/2026 8:20:42 PM,Woodmark Custom,,Etsy,6.25,6.98,33.29,23.85,2.46,33.29,1,
4061591512,5/18/2026 9:13:45 PM,Devran Custom Design,,Etsy,5.97,5.97,18.30,11.16,1.17,18.30,1,
4067355909,5/18/2026 9:50:08 PM,Lumina Custom Design,,Etsy,10.01,10.01,32.31,20.51,1.79,32.31,1,
4067318991,5/18/2026 8:59:53 PM,Etched Elegance Shop,,Etsy,6.25,6.98,33.45,24.97,1.50,33.45,1,
4067330965,5/18/2026 9:15:28 PM,Woodmark Custom,,Etsy,6.37,7.42,31.57,22.50,1.65,31.57,1,
4067311471,5/18/2026 8:50:27 PM,Woodmark Custom,,Etsy,9.06,9.06,69.52,56.90,3.56,69.52,1,
4067317623,5/18/2026 8:58:00 PM,Marbella Custom Gifts,,Etsy,7.26,7.26,114.81,96.88,10.67,114.81,4,
4067335131,5/18/2026 9:20:53 PM, Velvet Whiskey Design,,Etsy,8.13,8.13,20.43,11.60,0.70,20.43,1,
4061657400,5/18/2026 11:03:28 PM, Velvet Whiskey Design,,Etsy,6.70,6.82,40.30,31.20,2.28,40.30,2,
4039428732,5/18/2026 11:48:16 PM,Woodmark Custom,,Etsy,5.28,6.65,28.29,43.98,1.85,52.48,1,
4061676884,5/18/2026 11:47:24 PM,Woodmark Custom,,Etsy,6.25,6.98,32.26,23.85,1.43,32.26,1,
4067404343,5/18/2026 11:16:03 PM,Etched Elegance Shop,,Etsy,11.10,11.54,177.09,149.82,15.73,177.09,6,
4067402069,5/18/2026 11:10:48 PM,YemlihaDesign,,Etsy,13.99,21.71,87.25,58.00,7.26,86.97,1,
4067437205,5/19/2026 12:47:14 AM,Devran Custom Design,,Etsy,27.15,27.65,55.64,27.99,0.00,55.64,1,
4067433755,5/19/2026 12:36:41 AM,Woodmark Custom,,Etsy,6.25,6.98,31.40,22.50,1.92,31.40,1,
4067452441,5/19/2026 1:38:12 AM,Woodmark Custom,,Etsy,11.88,18.17,78.40,55.61,4.62,78.40,1,
4062442365,5/19/2026 5:28:14 AM, Velvet Whiskey Design,,Etsy,7.68,15.49,213.23,76.00,15.34,106.83,1,
4061806636,5/19/2026 6:31:51 AM,Lumina Custom Design,,Etsy,5.89,5.89,17.22,10.26,1.07,17.22,1,
4061813462,5/19/2026 6:46:58 AM, Velvet Whiskey Design,,Etsy,7.90,8.06,29.10,19.80,1.24,29.10,1,
4067547327,5/19/2026 6:31:51 AM, Velvet Whiskey Design,,Etsy,7.90,7.90,22.18,12.90,1.38,22.18,1,
4067546715,5/19/2026 6:30:36 AM,Custom Gift by FTM,,Etsy,6.36,6.37,24.16,16.00,1.79,24.16,4,
4067557699,5/19/2026 6:52:35 AM,Woodmark Custom,,Etsy,11.82,17.22,105.86,82.06,6.58,105.86,2,
4055103068,5/19/2026 7:41:02 AM,Etched Elegance Shop,,Etsy,5.48,0.00,0.00,0.00,0.00,0.00,0,
4067606289,5/19/2026 8:14:46 AM,Etched Elegance Shop,,Etsy,0.00,7.22,32.40,23.06,2.12,32.40,1,
4061848950,5/19/2026 7:50:47 AM,Lumina Custom Design,,Etsy,7.42,8.06,34.15,23.56,2.53,34.15,2,
4061862642,5/19/2026 8:12:00 AM,Lumina Custom Design,,Etsy,5.89,5.89,13.78,6.84,1.05,13.78,1,
4061843796,5/19/2026 7:42:51 AM, Velvet Whiskey Design,,Etsy,10.43,12.22,124.03,104.40,7.41,124.03,9,
4061877098,5/19/2026 8:34:43 AM, Velvet Whiskey Design,,Etsy,8.61,10.43,73.48,58.00,5.05,73.48,5,
4067574445,5/19/2026 7:24:42 AM, Velvet Whiskey Design,,Etsy,6.37,6.37,23.46,15.20,1.89,23.46,1,
4067567387,5/19/2026 7:11:19 AM,YemlihaDesign,,Etsy,6.98,7.26,33.19,23.47,2.46,33.19,1,
4061882094,5/19/2026 8:42:16 AM, Velvet Whiskey Design,,Etsy,7.22,7.22,23.87,15.14,1.51,23.87,1,
4061917802,5/19/2026 9:32:08 AM,Etched Elegance Shop,,Etsy,0.00,8.13,33.26,23.06,2.07,33.26,1,
4067639179,5/19/2026 8:55:26 AM,YemlihaDesign,,Etsy,7.69,9.95,31.10,19.50,1.65,31.10,1,
4061918116,5/19/2026 9:32:30 AM,Etched Elegance Shop,,Etsy,0.00,8.13,33.26,23.06,2.07,33.26,1,
4067654035,5/19/2026 9:12:12 AM, Velvet Whiskey Design,,Etsy,9.76,12.22,98.29,81.20,4.87,98.29,1,
4061899218,5/19/2026 9:07:45 AM,Woodmark Custom,,Etsy,9.06,9.06,71.32,56.90,5.36,71.32,1,
4067679503,5/19/2026 9:40:13 AM,Etched Elegance Shop,,Etsy,7.69,9.95,33.36,21.67,1.74,33.36,1,
4061947002,5/19/2026 10:07:22 AM,Woodmark Custom,,Etsy,6.52,7.69,38.04,27.45,2.90,38.04,1,
4067682755,5/19/2026 9:43:48 AM,Woodmark Custom,,Etsy,6.95,8.13,32.51,22.50,1.88,32.51,1,
4061984352,5/19/2026 10:52:04 AM,Woodmark Custom,,Etsy,5.48,7.42,27.63,17.99,2.22,27.63,1,
4067762775,5/19/2026 11:10:20 AM,Devran Custom Design,,Etsy,7.90,8.06,32.54,23.04,1.44,32.54,1,
4067758867,5/19/2026 11:06:09 AM, Velvet Whiskey Design,,Etsy,8.61,9.06,59.90,46.40,4.44,59.90,4,
4067777253,5/19/2026 11:25:23 AM,Devran Custom Design,,Etsy,7.04,7.26,57.76,46.72,3.78,57.76,1,
4062070420,5/19/2026 12:27:55 PM,Devran Custom Design,,Etsy,7.22,7.26,41.52,31.36,2.90,41.52,1,
4062071764,5/19/2026 12:29:22 PM,Woodmark Custom,,Etsy,6.95,8.13,34.19,23.85,2.21,34.19,1,
4062085818,5/19/2026 12:44:37 PM,Etched Elegance Shop,,Etsy,6.37,7.42,34.34,24.97,1.95,34.34,1,
4062081610,5/19/2026 12:40:03 PM,Woodmark Custom,,Etsy,6.95,8.13,38.12,27.45,2.54,38.12,1,
4067859877,5/19/2026 12:52:39 PM,Woodmark Custom,,Etsy,27.95,24.69,38.68,13.99,0.00,38.68,1,
4067876389,5/19/2026 1:09:21 PM,SenaCustomStore,,Etsy,7.26,7.26,32.54,23.84,1.44,32.54,1,
4067890153,5/19/2026 1:23:14 PM,Marbella Custom Gifts,,Etsy,7.26,8.06,29.25,20.00,1.19,29.25,1,
4067879225,5/19/2026 1:12:15 PM, Velvet Whiskey Design,,Etsy,7.90,8.13,187.54,164.12,15.29,187.54,1,
4062168142,5/19/2026 2:06:44 PM,YemlihaDesign,,Etsy,8.13,11.67,36.96,23.47,1.82,36.96,1,
4067974099,5/19/2026 2:54:13 PM,Devran Custom Design,,Etsy,5.48,6.37,18.93,11.68,0.88,18.93,1,
4062225630,5/19/2026 3:04:03 PM,Etched Elegance Shop,,Etsy,13.20,29.95,245.34,202.72,12.67,245.34,11,
